,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator
,count,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std
HS04,,,,,,,,,,,,,,,,,,,
7111,2,5,1,2.5,2.5,4,2.1213203435596424,37,7,18.5,18.5,30,16.263455967290593,3.0,1.0,1.5,1.5,2.0,0.7071067811865476
7112,2,9,3,4.5,4.5,6,2.1213203435596424,62,24,31.0,31.0,38,9.899494936611665,4.666666666666666,2.0,2.333333333333333,2.333333333333333,2.6666666666666665,0.47140452079103173
7113,32,125,1,3.90625,3.0,21,3.648768020101597,818,6,25.5625,16.0,137,23.6655970529156,53.714285714285715,1.0,1.6785714285714286,1.3333333333333333,4.25,0.9482003095755763
7114,4,36,3,9.0,8.5,16,5.477225575051661,193,16,48.25,47.5,82,28.052034982629454,5.433333333333334,1.0,1.3583333333333334,1.4166666666666665,1.6,0.2629955639676584
7115,10,33,1,3.3,3.5,6,1.5670212364724212,184,9,18.4,18.5,28,6.552353266829661,14.366666666666667,1.0,1.4366666666666668,1.225,3.0,0.6042442478924488
7116,20,58,1,2.9,3.0,8,1.7137217117324381,342,6,17.1,17.0,46,8.741311475733461,31.458333333333332,1.0,1.5729166666666665,1.6458333333333335,2.0,0.4210026583100083
7117,300,915,1,3.05,3.0,12,1.6400607705520183,6135,5,20.45,19.0,79,10.087949365853634,475.2547619047619,1.0,1.5841825396825397,1.5,7.0,0.7087456336474443
7118,3,7,1,2.3333333333333335,2.0,4,1.5275252316519468,41,5,13.666666666666666,12.0,24,9.60902353693305,4.25,1.0,1.4166666666666667,1.0,2.25,0.7216878364870323
7201,2,5,2,2.5,2.5,3,0.7071067811865476,29,12,14.5,14.5,17,3.5355339059327378,3.0,1.0,1.5,1.5,2.0,0.7071067811865476
7202,21,118,2,5.619047619047619,4.0,34,6.938848539031461,699,12,33.285714285714285,23.0,150,29.199559683568616,51.12908496732026,1.25,2.4347183317771552,2.125,5.0,0.8836123646469176
7204,28,87,1,3.107142857142857,2.5,10,1.9877268929755418,487,6,17.392857142857142,13.0,64,12.272641315858818,39.65238095238095,1.0,1.416156462585034,1.1,3.0,0.5432025561655609
7205,11,46,2,4.181818181818182,4.0,8,1.7215215257545762,281,11,25.545454545454547,22.0,51,11.699261825975485,21.316666666666666,1.0,1.9378787878787878,1.75,3.8,0.7141852743235512
7206,6,22,2,3.6666666666666665,3.5,6,1.3662601021279464,137,9,22.833333333333332,25.5,30,7.5210814825174355,8.75,1.0,1.4583333333333333,1.4166666666666665,2.25,0.47066737488143134
7207,32,135,1,4.21875,4.0,11,2.268072579483834,831,4,25.96875,24.5,67,13.982672168356876,53.72683982683983,1.0,1.6789637445887446,1.55,3.5,0.5805780547524486
7208,221,1586,1,7.176470588235294,6.0,26,4.412851915947957,9276,4,41.97285067873303,36.0,116,24.37676213715099,420.7381071542836,1.0,1.9037923400646317,1.75,5.0,0.7395178178900259
7209,21,100,2,4.761904761904762,4.0,13,2.84437623926164,729,9,34.714285714285715,41.0,76,18.56917568752813,55.88760683760684,1.0,2.6613146113146113,1.8333333333333333,6.75,2.051760684094685
7210,266,1205,1,4.530075187969925,4.0,14,2.4772621820981597,8340,4,31.353383458646615,28.0,85,17.368892378942085,614.0657287157287,1.0,2.3085177771267995,1.6666666666666667,25.0,2.358697275731686
7211,79,409,1,5.177215189873418,4.0,14,3.4927011575822755,2341,5,29.632911392405063,25.0,83,18.72484789242925,136.28939393939393,1.0,1.7251822017644802,1.625,6.0,0.7875763930180955
7212,28,125,1,4.464285714285714,3.5,12,2.3957082438013995,966,9,34.5,25.0,99,21.842025411441902,55.92579365079365,1.0,1.9973497732426304,1.6666666666666667,4.0,0.8725595652494775
7213,54,311,1,5.7592592592592595,5.0,15,3.3361099546672066,1747,8,32.351851851851855,28.0,83,19.354836953254658,85.3809163059163,1.0,1.5811280797391907,1.5,3.0,0.47859223117801175
7214,136,748,1,5.5,4.0,16,3.5694174231575575,4581,6,33.68382352941177,27.0,100,23.870856927590935,249.34275446775447,1.0,1.8334026063805475,1.6666666666666667,5.0,0.7784351669052437
7215,105,503,1,4.79047619047619,4.0,15,2.7724442079953353,2738,5,26.076190476190476,23.0,76,15.422071619607175,178.7984126984127,1.0,1.7028420256991685,1.5,7.0,0.9412315541045494
7216,231,1236,1,5.35064935064935,4.0,18,4.339203194034491,7617,2,32.97402597402598,23.0,118,26.930170905982184,504.48200500479913,1.0,2.183904783570559,1.6666666666666667,15.0,1.7823476781648901
7217,131,665,2,5.076335877862595,4.0,21,3.308772304532505,4122,7,31.46564885496183,26.0,128,20.960144490812755,232.5042663476874,1.0,1.774841727844942,1.6666666666666667,7.333333333333333,0.7514904747833505
7218,3,13,2,4.333333333333333,4.0,7,2.5166114784235836,68,10,22.666666666666668,21.0,37,13.576941236277534,3.5357142857142856,1.0,1.1785714285714286,1.25,1.2857142857142858,0.1556749622693098
7219,36,218,1,6.055555555555555,4.0,18,4.194857017447125,1347,10,37.416666666666664,25.5,106,25.281698631901406,84.62604201354202,1.0,2.350723389265056,1.8153409090909092,14.0,2.2259389060498895
7220,17,85,2,5.0,3.0,12,3.2403703492039297,565,10,33.23529411764706,25.0,80,21.944616115817297,27.706349206349206,1.0,1.6297852474323062,1.4285714285714286,3.0,0.6265990578156065
7221,3,20,2,6.666666666666667,2.0,16,8.082903768654761,105,7,35.0,13.0,85,43.40506882842141,3.3125,1.0,1.1041666666666667,1.0,1.3125,0.180421959121758
7222,64,267,1,4.171875,3.0,14,2.968376647367197,1623,3,25.359375,21.0,96,20.38001447691746,107.56703296703297,1.0,1.6807348901098902,1.5192307692307692,5.0,0.7338809435164573
7223,19,75,2,3.9473684210526314,3.0,7,1.580213916971944,427,7,22.473684210526315,17.0,44,11.320426086664128,32.88809523809524,1.0,1.730952380952381,1.5714285714285714,3.25,0.7260685993658826
7224,3,11,2,3.6666666666666665,4.0,5,1.5275252316519468,59,10,19.666666666666668,22.0,27,8.736894948054104,3.4,1.0,1.1333333333333333,1.0,1.4,0.23094010767585024
7225,17,89,2,5.235294117647059,4.0,14,3.4915865262926298,569,9,33.470588235294116,23.0,100,22.801090015224116,25.334920634920636,1.0,1.4902894491129786,1.3333333333333333,3.3333333333333335,0.617346215115558
7226,14,80,2,5.714285714285714,5.0,14,3.099095933396642,529,11,37.785714285714285,33.5,97,21.758035019552846,17.5,1.0,1.25,1.0,2.4,0.4467833754912828
7227,5,18,2,3.6,4.0,5,1.140175425099138,104,15,20.8,21.0,28,5.118593556827891,6.0,1.0,1.2,1.0,1.5,0.2738612787525831
7228,118,655,1,5.5508474576271185,5.0,30,3.4383395357144018,3568,3,30.23728813559322,27.5,150,19.219682737983653,211.70169552669552,1.0,1.7940821654804704,1.5,5.666666666666667,0.8896956719631789
7229,28,155,2,5.535714285714286,5.5,12,2.1855102439602123,900,11,32.142857142857146,30.5,65,13.780593670258256,50.49126984126984,1.0,1.8032596371882086,1.775,3.3333333333333335,0.5549278005881427
7301,15,58,2,3.8666666666666667,4.0,8,1.8464895909600492,341,11,22.733333333333334,21.0,48,10.673509709735102,22.029761904761905,1.0,1.4686507936507938,1.5,2.1666666666666665,0.441443061524819
7302,27,99,1,3.6666666666666665,2.0,14,2.7595986330233995,605,4,22.40740740740741,16.0,74,16.696980978283882,42.90238095238095,1.0,1.5889770723104055,1.0,4.2,0.832976676201786
7303,129,606,1,4.6976744186046515,3.0,18,3.2562551611350425,3268,6,25.333333333333332,21.0,99,16.49684313234909,250.63924963924964,1.0,1.9429399196841057,1.7,6.0,0.9682781754502126
7304,285,1769,1,6.207017543859649,4.0,24,4.768878704874323,10392,3,36.463157894736845,25.0,127,27.487056054731788,549.9331053430798,1.0,1.929589843309052,1.6363636363636365,16.0,1.5390228070287209
7305,13,66,1,5.076923076923077,3.0,19,4.698608632023216,423,4,32.53846153846154,22.0,99,26.228532125071304,22.41622807017544,1.0,1.7243252361673416,1.6,3.125,0.7220488925214931
7306,304,1623,1,5.338815789473684,4.0,20,3.6397611596487778,9703,6,31.917763157894736,28.0,104,18.96992096057997,608.5914097340568,1.0,2.001945426756766,1.6666666666666667,14.5,1.375988578855347
7307,2085,10239,1,4.910791366906475,4.0,37,3.277870838413673,59885,3,28.72182254196643,24.0,150,18.30505862708051,4310.2923227896135,1.0,2.0672864857504143,1.75,16.0,1.2140647003163758
7308,1085,5825,1,5.368663594470046,4.0,27,3.874237761266446,37934,3,34.96221198156682,27.0,150,25.450615132070574,1962.1307823370698,1.0,1.8084154675917694,1.625,12.0,0.959055765505607
7309,118,557,1,4.720338983050848,4.0,16,2.5650031013137946,3569,8,30.24576271186441,25.0,91,17.370736980895558,202.983170995671,1.0,1.7201963643700933,1.4,8.0,1.0171619287800402
7310,224,1083,1,4.834821428571429,4.0,21,3.160070664516941,6465,4,28.861607142857142,23.0,121,18.855683900159363,343.6766844266844,1.0,1.5342709126191267,1.3333333333333333,6.0,0.7129436254706781
7311,126,686,2,5.444444444444445,4.0,18,3.3143459217300912,4242,7,33.666666666666664,28.0,104,19.39113199377489,212.5547700665348,1.0,1.686942619575673,1.6333333333333333,3.4,0.580464801490176
7312,387,2363,1,6.10594315245478,5.0,31,4.849191036307454,13646,5,35.2609819121447,29.0,150,27.03646744843611,693.3185338405643,1.0,1.791520759277944,1.625,7.5,0.7748004151745395
7313,50,371,2,7.42,3.0,29,8.354615002304694,2222,8,44.44,22.0,150,47.385591541251074,81.78750746122317,1.0,1.6357501492244635,1.5,3.6,0.6307419772260205
7314,303,1473,1,4.861386138613861,4.0,24,3.451738317139049,8749,3,28.874587458745875,26.0,149,19.26284162049134,630.4637160354266,1.0,2.0807383367505827,1.6666666666666667,20.0,1.8610283680404194
7315,437,1974,1,4.517162471395881,3.0,18,3.2130472551628424,11927,4,27.2929061784897,22.0,115,19.36293323614044,810.4288729244612,1.0,1.8545283133282864,1.6666666666666667,10.0,1.045826443856122
7316,44,237,1,5.386363636363637,4.5,24,4.4419559335788374,1451,7,32.97727272727273,25.0,121,23.161203162268794,78.89681780208096,1.0,1.79310949550184,1.5,5.0,0.9895053784334674
7317,185,752,1,4.064864864864865,3.0,18,2.9938538686906595,4521,4,24.437837837837836,19.0,120,19.73816859912474,316.22811355311353,1.0,1.7093411543411543,1.5,5.0,0.7857601006467777
7318,5700,25157,1,4.413508771929824,4.0,24,2.817560798809021,146538,3,25.70842105263158,22.0,150,16.06713737040393,12428.75132311359,1.0,2.1804826882655424,1.8333333333333333,25.0,1.3940546588543945
7319,178,650,1,3.651685393258427,3.0,12,2.267934791136549,3850,3,21.629213483146067,17.0,65,13.406619515579736,331.750468975469,1.0,1.8637666796374663,1.6666666666666667,7.0,0.9201060618726039
7320,862,3487,1,4.045243619489559,3.0,25,2.372224951003765,22208,6,25.76334106728538,22.0,150,14.155586494742455,1647.3771861471862,1.0,1.9111104247647173,1.6,15.0,1.1704355396189075
7321,304,1273,1,4.1875,4.0,16,2.2736200616678417,7410,3,24.375,21.0,95,14.352383916702102,484.4791999667,1.0,1.593681578837829,1.4142857142857141,4.25,0.5901632477578085
7322,19,66,2,3.473684210526316,3.0,9,1.7438278792686563,417,6,21.94736842105263,17.0,80,16.571306138458215,30.177777777777777,1.0,1.5883040935672514,1.5,2.5,0.5299238199283385
7323,1408,5175,1,3.6754261363636362,3.0,21,2.1298751084236645,31410,3,22.308238636363637,19.0,114,12.86069433308645,2255.1741008991007,1.0,1.6016861512067477,1.5,8.0,0.7066785772596436
7324,512,2264,1,4.421875,3.0,21,3.0311090889635857,14188,3,27.7109375,21.0,144,19.588087894883742,815.3153449491684,1.0,1.5924127831038446,1.5,6.0,0.6597476865869205
7325,153,671,1,4.38562091503268,4.0,20,2.9560913538304705,4062,5,26.54901960784314,21.0,100,16.811627076329064,244.15928924876295,1.0,1.5958123480311304,1.5,5.0,0.668909931399278
7326,1220,5338,1,4.3754098360655735,4.0,23,2.833072912732981,33694,3,27.618032786885244,23.0,148,17.640982639334094,2339.1973479680605,1.0,1.9173748753836561,1.6666666666666667,17.0,1.0765470562198967
7401,1,4,4,4.0,4.0,4,,18,18,18.0,18.0,18,,1.0,1.0,1.0,1.0,1.0,
7402,1,4,4,4.0,4.0,4,,25,25,25.0,25.0,25,,1.25,1.25,1.25,1.25,1.25,
7403,8,64,2,8.0,6.5,16,5.879747322073336,390,12,48.75,36.0,100,36.9275352161887,12.837752525252526,1.0,1.6047190656565657,1.6619318181818183,2.25,0.42390736817100494
7404,3,14,2,4.666666666666667,4.0,8,3.0550504633038935,87,10,29.0,21.0,56,24.020824298928627,4.25,1.25,1.4166666666666667,1.5,1.5,0.14433756729740643
7405,1,3,3,3.0,3.0,3,,19,19,19.0,19.0,19,,2.0,2.0,2.0,2.0,2.0,
7406,2,5,2,2.5,2.5,3,0.7071067811865476,33,13,16.5,16.5,20,4.949747468305833,2.666666666666667,1.0,1.3333333333333335,1.3333333333333335,1.6666666666666667,0.47140452079103184
7407,97,564,1,5.814432989690721,5.0,16,3.4074975449588143,3230,6,33.29896907216495,28.0,97,21.499595416955728,166.338523976024,1.0,1.7148301440827216,1.5454545454545454,3.888888888888889,0.693454556812885
7408,53,221,2,4.169811320754717,4.0,14,2.3099770982597985,1281,10,24.169811320754718,19.0,97,14.388478094878293,83.56904761904762,1.0,1.576774483378257,1.6666666666666667,2.75,0.4164962774740516
7409,47,197,1,4.191489361702128,4.0,19,2.901561033173728,1141,10,24.27659574468085,24.0,103,14.89777066435806,82.00031328320802,1.0,1.7446875166640003,1.6,4.333333333333333,0.7761390722149304
7410,4,11,2,2.75,2.5,4,0.9574271077563381,68,12,17.0,15.5,25,5.715476066494082,4.75,1.0,1.1875,1.0,1.75,0.375
7411,70,396,1,5.6571428571428575,4.0,21,4.039248438795336,2350,7,33.57142857142857,27.5,138,23.115069072348923,138.0137973137973,1.0,1.9716256759113902,1.9027777777777777,5.266666666666667,0.8573006406005845
7412,156,727,1,4.660256410256411,4.0,15,2.7439006726868858,4515,11,28.942307692307693,24.5,97,15.992433850000761,321.0370213120213,1.0,2.057929623795008,1.6333333333333333,30.0,2.4740902368161097
7413,71,269,1,3.788732394366197,3.0,12,1.9042470799898574,1543,6,21.732394366197184,18.0,74,11.351472838961563,119.1452380952381,1.0,1.6781019450033534,1.5,3.3333333333333335,0.6421783541222233
7415,155,587,1,3.7870967741935484,3.0,24,2.558375846331696,3582,4,23.10967741935484,20.0,150,15.974235644960313,308.04761904761904,1.0,1.9874039938556067,1.6666666666666667,9.0,1.2413315540119578
7418,100,450,1,4.5,4.0,16,2.8586215509782282,2941,6,29.41,23.0,139,21.433993109219305,167.41654456654456,1.0,1.6741654456654456,1.4722222222222223,5.0,0.779769175629007
7419,124,584,1,4.709677419354839,4.0,17,3.2753680201549034,3701,5,29.846774193548388,25.0,100,19.805577088752443,226.7804367201426,1.0,1.8288744896785694,1.6666666666666667,7.0,0.9063253643434485
7502,1,2,2,2.0,2.0,2,,17,17,17.0,17.0,17,,2.0,2.0,2.0,2.0,2.0,
7504,1,2,2,2.0,2.0,2,,13,13,13.0,13.0,13,,2.5,2.5,2.5,2.5,2.5,
7505,6,22,2,3.6666666666666665,3.5,5,1.2110601416389968,159,13,26.5,24.5,42,11.291589790636214,12.15,1.0,2.025,1.9,3.0,0.7012488859171185
7506,4,15,3,3.75,3.5,5,0.9574271077563381,91,19,22.75,23.0,26,3.304037933599835,4.916666666666666,1.0,1.2291666666666665,1.2916666666666665,1.3333333333333333,0.15774745405000756
7507,12,61,2,5.083333333333333,3.0,10,3.369875458538581,315,9,26.25,17.0,59,16.22638143719833,17.22222222222222,1.0,1.4351851851851851,1.2999999999999998,2.3333333333333335,0.49586015310049564
7508,3,13,4,4.333333333333333,4.0,5,0.5773502691896257,88,27,29.333333333333332,29.0,32,2.516611478423583,6.85,2.0,2.283333333333333,2.25,2.6,0.30138568866708526
7601,27,122,1,4.518518518518518,5.0,11,2.359438824583415,866,12,32.074074074074076,36.0,74,13.941983982881249,48.35440115440115,1.0,1.7909037464593018,1.4,6.0,1.2461604527424575
7602,2,7,3,3.5,3.5,4,0.7071067811865476,50,24,25.0,25.0,26,1.4142135623730951,2.916666666666667,1.25,1.4583333333333335,1.4583333333333335,1.6666666666666667,0.2946278254943949
7603,1,3,3,3.0,3.0,3,,24,24,24.0,24.0,24,,1.0,1.0,1.0,1.0,1.0,
7604,187,996,1,5.32620320855615,4.0,16,3.0401450201315243,6674,9,35.68983957219251,31.0,99,19.2633155588079,357.52927350427353,1.0,1.9119212486859547,1.75,4.666666666666667,0.8220762302139482
7605,65,331,1,5.092307692307692,4.0,14,2.6441153820977923,1889,9,29.06153846153846,25.0,79,14.963368733214917,114.32029914529915,1.0,1.7587738330046023,1.4,17.0,2.0331319382607655
7606,125,510,1,4.08,3.0,23,2.9719115169392465,3536,6,28.288,24.0,122,17.48031888688237,210.81847327863952,1.0,1.686547786229116,1.5,5.25,0.8267114408719278
7607,209,966,1,4.62200956937799,4.0,22,3.1494342867935923,6240,5,29.85645933014354,25.0,134,19.220093374551098,370.6121891996892,1.0,1.7732640631564078,1.6666666666666667,5.0,0.7233561963011281
7608,36,159,2,4.416666666666667,4.0,13,2.55650430973904,1046,12,29.055555555555557,25.0,78,14.756973062530605,63.07509157509158,1.0,1.7520858770858772,1.5,4.5,0.7837762099799449
7609,26,108,1,4.153846153846154,3.0,11,2.935197542821371,726,3,27.923076923076923,19.5,74,19.715827300771487,43.717207792207795,1.0,1.681431068931069,1.4142857142857141,5.0,0.8640055716647916
7610,276,1250,1,4.528985507246377,3.0,18,3.1163895870014438,8210,4,29.746376811594203,23.0,113,19.950688880957703,408.73783993783996,1.0,1.4809342026733332,1.3333333333333333,4.0,0.5774049905785518
7611,8,26,2,3.25,2.5,9,2.3754698783308417,153,10,19.125,14.0,53,14.207015369678661,8.444444444444445,1.0,1.0555555555555556,1.0,1.3333333333333333,0.1187827741832997
7612,70,311,1,4.442857142857143,4.0,12,2.130766442262028,1848,5,26.4,27.5,68,11.886418994875584,101.17261904761905,1.0,1.4453231292517008,1.3333333333333333,3.0,0.42999540256622715
7613,12,62,1,5.166666666666667,4.5,13,3.2427074359478554,441,8,36.75,30.0,103,24.602752987124315,19.799450549450547,1.0,1.6499542124542124,1.5961538461538463,3.0,0.5979598987985318
7614,37,251,1,6.783783783783784,6.0,18,4.204066385557461,1679,12,45.37837837837838,35.0,124,30.163767219179583,61.470624310330194,1.0,1.6613682246035189,1.625,6.0,0.8152140108053185
7615,417,1877,1,4.5011990407673865,4.0,16,2.1707459505714053,11633,5,27.896882494004796,28.0,96,12.94408889698994,789.6034188034188,1.0,1.8935333784254647,1.6666666666666667,7.25,0.9015773582758642
7616,618,3091,1,5.001618122977346,4.0,23,3.628850357055409,19672,5,31.831715210355988,26.0,150,22.645907189829437,1056.5791362268026,1.0,1.7096749777132727,1.5,7.0,0.7749135704225504
7804,6,21,2,3.5,4.0,5,1.224744871391589,127,10,21.166666666666668,22.5,31,8.612007121842542,7.0,1.0,1.1666666666666667,1.125,1.5,0.2041241452319315
7806,4,9,1,2.25,2.5,3,0.957427107756338,77,9,19.25,20.0,28,9.215023964519391,9.0,1.0,2.25,1.5,5.0,1.8534252575124752
7901,9,33,2,3.6666666666666665,3.0,6,1.8027756377319946,175,10,19.444444444444443,17.0,36,9.951270159018787,15.833333333333334,1.0,1.7592592592592593,1.6666666666666667,2.4,0.46301481191143634
7903,7,24,2,3.4285714285714284,3.0,6,1.2724180205607034,138,9,19.714285714285715,19.0,35,8.22018421760903,11.583333333333334,1.0,1.6547619047619049,1.3333333333333333,3.3333333333333335,0.773443136703847
7904,2,5,2,2.5,2.5,3,0.7071067811865476,27,11,13.5,13.5,16,3.5355339059327378,2.0,1.0,1.0,1.0,1.0,0.0
7905,2,9,2,4.5,4.5,7,3.5355339059327378,60,15,30.0,30.0,45,21.213203435596427,3.642857142857143,1.5,1.8214285714285714,1.8214285714285714,2.142857142857143,0.45456864504849476
7907,18,70,1,3.888888888888889,3.0,9,2.3736020997851712,480,5,26.666666666666668,24.5,55,13.087937868398475,55.36666666666667,1.0,3.075925925925926,1.8333333333333335,20.0,4.317555068782337
8001,3,10,2,3.3333333333333335,4.0,4,1.1547005383792517,55,9,18.333333333333332,22.0,24,8.144527815247077,4.75,1.5,1.5833333333333333,1.5,1.75,0.14433756729740643
8003,3,11,3,3.6666666666666665,3.0,5,1.1547005383792515,71,18,23.666666666666668,24.0,29,5.507570547286102,7.8,2.0,2.6,2.8,3.0,0.5291502622129182
8007,9,25,2,2.7777777777777777,2.0,5,1.092906420717,135,7,15.0,12.0,30,7.681145747868608,11.516666666666667,1.0,1.2796296296296297,1.0,2.0,0.38131513813104934
8101,6,18,1,3.0,2.5,7,2.0976176963403033,120,8,20.0,17.5,43,12.37739875741264,11.047619047619047,1.5,1.8412698412698412,1.8571428571428572,2.3333333333333335,0.32911158728593176
8102,2,6,2,3.0,3.0,4,1.4142135623730951,45,16,22.5,22.5,29,9.192388155425117,4.0,1.0,2.0,2.0,3.0,1.4142135623730951
8104,4,9,1,2.25,2.0,4,1.2583057392117916,71,9,17.75,15.5,31,9.358596760910972,4.5,1.0,1.125,1.0,1.5,0.24999999999999997
8105,1,3,3,3.0,3.0,3,,28,28,28.0,28.0,28,,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,
8106,1,1,1,1.0,1.0,1,,11,11,11.0,11.0,11,,4.0,4.0,4.0,4.0,4.0,
8107,1,3,3,3.0,3.0,3,,24,24,24.0,24.0,24,,3.0,3.0,3.0,3.0,3.0,
8108,3,10,2,3.3333333333333335,4.0,4,1.1547005383792515,75,16,25.0,27.0,32,8.18535277187245,3.0,1.0,1.0,1.0,1.0,0.0
8110,1,2,2,2.0,2.0,2,,14,14,14.0,14.0,14,,2.0,2.0,2.0,2.0,2.0,
8201,319,1211,1,3.7962382445141065,3.0,21,2.7356000835785363,7445,2,23.338557993730408,18.0,108,16.469281080172465,572.7726911976912,1.0,1.7955256777357091,1.5,8.0,0.9152945824681358
8202,439,1879,1,4.280182232346242,4.0,20,2.697257860627261,10532,3,23.990888382687928,20.0,126,14.457776940081658,747.1353234484814,1.0,1.7019027868985908,1.5,6.0,0.7019300189550549
