,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text
,count,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std
HS06,,,,,,,,,,,,,,,,,,,,,,,,,
50610,1,3,3,3.0,3.0,3,,16,16,16.0,16.0,16,,1.0,1.0,1.0,1.0,1.0,,0.7861506342887878,0.7861506342887878,0.7861506342887878,0.7861506342887878,0.7861506342887878,
50690,2,7,2,3.5,3.5,5,2.1213203435596424,42,12,21.0,21.0,30,12.727922061357855,2.8,1.0,1.4,1.4,1.8,0.565685424949238,1.6678345799446106,0.8132331967353821,0.8339172899723053,0.8339172899723053,0.8546013832092285,0.029251725181046427
50790,1,1,1,1.0,1.0,1,,5,5,5.0,5.0,5,,1.0,1.0,1.0,1.0,1.0,,0.7302538156509399,0.7302538156509399,0.7302538156509399,0.7302538156509399,0.7302538156509399,
50800,2,3,1,1.5,1.5,2,0.7071067811865476,19,5,9.5,9.5,14,6.363961030678928,3.0,1.0,1.5,1.5,2.0,0.7071067811865476,0.0,,,,,
51000,1,4,4,4.0,4.0,4,,16,16,16.0,16.0,16,,1.25,1.25,1.25,1.25,1.25,,0.0,,,,,
51110,5,11,2,2.2,2.0,3,0.4472135954999579,67,10,13.4,14.0,17,2.6076809620810595,8.333333333333332,1.3333333333333333,1.6666666666666665,1.5,2.0,0.3118047822311618,4.067071735858917,0.7906492352485657,0.8134143471717834,0.8111319541931152,0.8347755670547485,0.016092394668780173
60110,1,1,1,1.0,1.0,1,,6,6,6.0,6.0,6,,1.0,1.0,1.0,1.0,1.0,,0.8054748177528381,0.8054748177528381,0.8054748177528381,0.8054748177528381,0.8054748177528381,
60120,1,1,1,1.0,1.0,1,,4,4,4.0,4.0,4,,1.0,1.0,1.0,1.0,1.0,,0.7738466262817383,0.7738466262817383,0.7738466262817383,0.7738466262817383,0.7738466262817383,
60210,11,30,2,2.727272727272727,2.0,8,1.7939291563999449,200,11,18.181818181818183,14.0,57,13.317793975116011,16.25,1.0,1.4772727272727273,1.5,2.0,0.3691034729413607,9.61918830871582,0.8387249708175659,0.8744716644287109,0.8761875629425049,0.9125074744224548,0.022525400854264913
60220,4,15,2,3.75,3.5,6,1.707825127659933,117,19,29.25,28.0,42,9.535023160258536,10.25,2.333333333333333,2.5625,2.583333333333333,2.75,0.18477964855069554,3.3831866979599,0.8224375247955322,0.845796674489975,0.8408830165863037,0.8789831399917603,0.026130827657163413
60230,1,2,2,2.0,2.0,2,,11,11,11.0,11.0,11,,1.0,1.0,1.0,1.0,1.0,,0.8490816354751587,0.8490816354751587,0.8490816354751587,0.8490816354751587,0.8490816354751587,
60290,53,189,1,3.5660377358490565,4.0,7,1.4345923296863032,1438,8,27.132075471698112,27.0,47,10.504646839611684,126.56190476190476,1.0,2.38796046720575,2.5,7.5,1.1330145470691064,46.81088250875473,0.8397830128669739,0.8832241982783912,0.8851586580276489,0.9189409017562866,0.02004734065208044
60311,1,1,1,1.0,1.0,1,,7,7,7.0,7.0,7,,1.0,1.0,1.0,1.0,1.0,,0.8012861013412476,0.8012861013412476,0.8012861013412476,0.8012861013412476,0.8012861013412476,
60313,2,4,2,2.0,2.0,2,0.0,26,13,13.0,13.0,13,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.5747135281562805,0.7743200063705444,0.7873567640781403,0.7873567640781403,0.8003935217857361,0.018436759559453997
60319,3,5,1,1.6666666666666667,1.0,3,1.1547005383792517,28,5,9.333333333333334,6.0,17,6.658328118479393,3.0,1.0,1.0,1.0,1.0,0.0,2.3522567749023438,0.7514861822128296,0.7840855916341146,0.7827790975570679,0.8179914951324463,0.03327190040731146
60390,4,11,2,2.75,2.5,4,0.9574271077563381,60,10,15.0,13.5,23,6.27162924074226,4.833333333333333,1.0,1.2083333333333333,1.1666666666666665,1.5,0.25,3.147589683532715,0.7266873121261597,0.7868974208831787,0.7976133525371552,0.8256756663322449,0.04641786698008154
60490,2,5,2,2.5,2.5,3,0.7071067811865476,31,12,15.5,15.5,19,4.949747468305833,2.333333333333333,1.0,1.1666666666666665,1.1666666666666665,1.3333333333333333,0.23570226039551587,1.4459890723228455,0.708040177822113,0.7229945361614227,0.7229945361614227,0.7379488945007324,0.02114865638003896
70110,2,4,2,2.0,2.0,2,0.0,25,12,12.5,12.5,13,0.7071067811865476,2.0,1.0,1.0,1.0,1.0,0.0,1.7879324555397034,0.8922756314277649,0.8939662277698517,0.8939662277698517,0.8956568241119385,0.002390864275477486
70190,5,13,2,2.6,2.0,4,0.8944271909999159,84,12,16.8,15.0,26,5.890670590009257,6.5,1.0,1.3,1.0,2.0,0.4472135954999579,4.33989804983139,0.8464444279670715,0.8679796099662781,0.8528552055358887,0.8971166014671326,0.026682041885343077
70200,16,40,1,2.5,2.0,5,1.264911064067352,293,6,18.3125,16.5,34,8.404116055045092,25.433333333333334,1.0,1.5895833333333333,1.5,3.0,0.5931358909939486,0.0,,,,,
70310,6,14,2,2.3333333333333335,2.0,3,0.5163977794943222,79,9,13.166666666666666,12.0,18,3.5449494589721118,8.666666666666666,1.0,1.4444444444444444,1.3333333333333335,2.0,0.5018484351393874,5.065446615219116,0.7750124931335449,0.8442411025365194,0.8572590053081512,0.8768215179443359,0.03991860230868713
70320,9,39,2,4.333333333333333,4.0,6,1.6583123951777,216,12,24.0,23.0,33,8.306623862918075,9.833333333333334,1.0,1.0925925925925926,1.0,1.5,0.16896562584161723,7.848431706428528,0.8104196190834045,0.8720479673809476,0.8788334131240845,0.9015134572982788,0.02786054286422203
70410,1,1,1,1.0,1.0,1,,8,8,8.0,8.0,8,,3.0,3.0,3.0,3.0,3.0,,0.7677260637283325,0.7677260637283325,0.7677260637283325,0.7677260637283325,0.7677260637283325,
70511,1,2,2,2.0,2.0,2,,14,14,14.0,14.0,14,,2.0,2.0,2.0,2.0,2.0,,0.8852493166923523,0.8852493166923523,0.8852493166923523,0.8852493166923523,0.8852493166923523,
70610,2,4,2,2.0,2.0,2,0.0,25,12,12.5,12.5,13,0.7071067811865476,2.5,1.0,1.25,1.25,1.5,0.3535533905932738,1.7591369152069092,0.8649699687957764,0.8795684576034546,0.8795684576034546,0.8941669464111328,0.020645380861970375
70690,4,9,1,2.25,2.5,3,0.9574271077563382,52,9,13.0,13.5,16,3.1622776601683795,7.0,1.0,1.75,1.5,3.0,0.8766518798921944,3.360006034374237,0.8160676956176758,0.8400015085935593,0.8396348357200623,0.8646686673164368,0.026769236956426846
70700,1,2,2,2.0,2.0,2,,13,13,13.0,13.0,13,,3.5,3.5,3.5,3.5,3.5,,0.0,,,,,
70810,3,9,2,3.0,3.0,4,1.0,55,14,18.333333333333332,16.0,25,5.859465277082315,4.166666666666667,1.0,1.388888888888889,1.5,1.6666666666666667,0.3469443332443556,2.4946755170822144,0.8154716491699219,0.8315585056940714,0.8185667395591736,0.8606371283531189,0.02523033130856313
70820,7,29,2,4.142857142857143,3.0,8,2.3401261667248794,161,11,23.0,19.0,38,10.344080432788601,8.994047619047619,1.0,1.2848639455782311,1.3333333333333333,1.6666666666666667,0.23126177350033042,6.1980443596839905,0.8203839063644409,0.8854349085262844,0.8984952569007874,0.9271105527877808,0.03534015332839925
70920,4,8,1,2.0,2.0,3,0.816496580927726,59,8,14.75,15.0,21,5.315072906367325,8.666666666666666,1.6666666666666667,2.1666666666666665,2.0,3.0,0.5773502691896257,3.3599124550819397,0.7619284391403198,0.8399781137704849,0.858750194311142,0.8804836273193359,0.05368549949211643
70951,3,5,1,1.6666666666666667,2.0,2,0.5773502691896257,36,8,12.0,14.0,14,3.4641016151377544,3.5,1.0,1.1666666666666667,1.0,1.5,0.28867513459481287,2.558382034301758,0.8236758708953857,0.8527940114339193,0.8643147945404053,0.8703913688659668,0.02539942460371613
70959,9,35,2,3.888888888888889,4.0,5,0.9279607271383371,234,15,26.0,28.0,29,4.769696007084728,13.466666666666667,1.25,1.4962962962962962,1.4,2.5,0.40274904112046844,7.6871349811553955,0.7993530035018921,0.8541261090172662,0.8617232441902161,0.8924671411514282,0.036581399733489964
70960,2,3,1,1.5,1.5,2,0.7071067811865476,20,6,10.0,10.0,14,5.656854249492381,2.5,1.0,1.25,1.25,1.5,0.3535533905932738,1.5900834798812866,0.7822628021240234,0.7950417399406433,0.7950417399406433,0.8078206777572632,0.01807214717298625
70991,1,5,5,5.0,5.0,5,,33,33,33.0,33.0,33,,1.6,1.6,1.6,1.6,1.6,,0.8325933218002319,0.8325933218002319,0.8325933218002319,0.8325933218002319,0.8325933218002319,
70992,3,12,3,4.0,4.0,5,1.0,87,18,29.0,31.0,38,10.14889156509222,4.883333333333333,1.3333333333333333,1.6277777777777775,1.75,1.8,0.25621894572444903,2.6604198217391968,0.8516089916229248,0.8868066072463989,0.900825023651123,0.9079858064651488,0.030691583729269844
70993,1,2,2,2.0,2.0,2,,13,13,13.0,13.0,13,,1.0,1.0,1.0,1.0,1.0,,0.8918755650520325,0.8918755650520325,0.8918755650520325,0.8918755650520325,0.8918755650520325,
70999,5,14,2,2.8,3.0,3,0.447213595499958,92,13,18.4,16.0,28,5.9413803110051795,9.166666666666666,1.0,1.8333333333333333,2.0,2.6666666666666665,0.6236095644623235,3.9745919704437256,0.7788793444633484,0.7949183940887451,0.7919650673866272,0.815007746219635,0.013455318960617108
71010,2,4,2,2.0,2.0,2,0.0,22,10,11.0,11.0,12,1.4142135623730951,2.0,1.0,1.0,1.0,1.0,0.0,1.5512958765029907,0.751427173614502,0.7756479382514954,0.7756479382514954,0.7998687028884888,0.03425333384068273
71021,1,3,3,3.0,3.0,3,,17,17,17.0,17.0,17,,1.0,1.0,1.0,1.0,1.0,,0.8220974802970886,0.8220974802970886,0.8220974802970886,0.8220974802970886,0.8220974802970886,
71022,1,1,1,1.0,1.0,1,,5,5,5.0,5.0,5,,1.0,1.0,1.0,1.0,1.0,,0.828460693359375,0.828460693359375,0.828460693359375,0.828460693359375,0.828460693359375,
71029,1,9,9,9.0,9.0,9,,69,69,69.0,69.0,69,,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,,0.7990864515304565,0.7990864515304565,0.7990864515304565,0.7990864515304565,0.7990864515304565,
71040,7,24,2,3.4285714285714284,3.0,5,0.9759000729485331,139,11,19.857142857142858,19.0,30,6.817344825970774,10.416666666666668,1.0,1.4880952380952384,1.6666666666666667,2.0,0.472455591261534,5.794067561626434,0.791704535484314,0.8277239373752049,0.8212168216705322,0.8761985898017883,0.030362748809070146
71080,1,2,2,2.0,2.0,2,,13,13,13.0,13.0,13,,2.5,2.5,2.5,2.5,2.5,,0.7655850648880005,0.7655850648880005,0.7655850648880005,0.7655850648880005,0.7655850648880005,
71090,1,2,2,2.0,2.0,2,,10,10,10.0,10.0,10,,1.0,1.0,1.0,1.0,1.0,,0.7897853255271912,0.7897853255271912,0.7897853255271912,0.7897853255271912,0.7897853255271912,
71120,16,42,1,2.625,3.0,3,0.6191391873668902,261,6,16.3125,18.0,25,4.541934242882284,23.5,1.0,1.46875,1.3333333333333333,3.0,0.4989572459974234,12.867486715316772,0.7089182138442993,0.8042179197072983,0.8170527219772339,0.8606364727020264,0.05048288781498545
71151,8,27,2,3.375,3.5,5,1.0606601717798212,203,15,25.375,25.0,37,7.190022849159004,15.316666666666666,1.0,1.9145833333333333,1.7083333333333335,3.0,0.741643258057553,6.767437994480133,0.8006116151809692,0.8459297493100166,0.8565143346786499,0.8618250489234924,0.02252195214058523
71159,3,4,1,1.3333333333333333,1.0,2,0.5773502691896257,33,9,11.0,9.0,15,3.4641016151377544,6.0,1.0,2.0,1.0,4.0,1.7320508075688772,2.34821754693985,0.7564557194709778,0.7827391823132833,0.7819977402687073,0.8097640872001648,0.026661917030038475
71190,1,3,3,3.0,3.0,3,,18,18,18.0,18.0,18,,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,,0.787675678730011,0.787675678730011,0.787675678730011,0.787675678730011,0.787675678730011,
71220,5,11,1,2.2,2.0,4,1.0954451150103324,67,5,13.4,12.0,27,8.142481194328914,5.0,1.0,1.0,1.0,1.0,0.0,4.137270748615265,0.7413410544395447,0.827454149723053,0.8300513029098511,0.8706245422363281,0.05251267086669083
71231,5,9,1,1.8,2.0,3,0.8366600265340756,60,6,12.0,13.0,18,5.338539126015656,9.666666666666668,1.0,1.9333333333333336,1.6666666666666667,3.0,1.0110500592068734,4.107459366321564,0.776093602180481,0.8214918732643127,0.8090831637382507,0.8801376819610596,0.04632467435267107
71233,1,1,1,1.0,1.0,1,,5,5,5.0,5.0,5,,1.0,1.0,1.0,1.0,1.0,,0.7641946077346802,0.7641946077346802,0.7641946077346802,0.7641946077346802,0.7641946077346802,
71239,5,12,1,2.4,2.0,4,1.140175425099138,82,8,16.4,15.0,24,6.024948132556827,8.916666666666668,1.0,1.7833333333333337,1.6666666666666667,3.0,0.7808471183414984,4.157352089881897,0.7691312432289124,0.8314704179763794,0.8632092475891113,0.8780463337898254,0.05323393551889213
71290,2,4,2,2.0,2.0,2,0.0,23,11,11.5,11.5,12,0.7071067811865476,3.5,1.5,1.75,1.75,2.0,0.3535533905932738,1.531345009803772,0.7334047555923462,0.765672504901886,0.765672504901886,0.7979402542114258,0.04563348870080625
71310,5,17,2,3.4,3.0,5,1.140175425099138,114,16,22.8,23.0,29,5.403702434442518,12.216666666666667,1.0,2.4433333333333334,1.8,4.0,1.3131598870240018,4.1568626165390015,0.7755724191665649,0.8313725233078003,0.8192125558853149,0.8754086494445801,0.04280455697751725
71320,24,76,1,3.1666666666666665,3.0,7,1.6061476099435992,469,8,19.541666666666668,19.0,37,8.86605233787682,44.911904761904765,1.0,1.8713293650793652,1.55,5.5,1.1097180538803935,20.145785093307495,0.7688468098640442,0.8394077122211456,0.8350814878940582,0.9088224172592164,0.03869893816543004
71331,9,29,2,3.2222222222222223,2.0,8,1.9860625479688307,154,8,17.11111111111111,12.0,40,10.867893591267404,15.875,1.375,1.7638888888888888,1.5,2.5,0.377307714089059,7.729949176311493,0.8175110816955566,0.8588832418123881,0.8400654792785645,0.9164292812347412,0.03697468065708676
71333,12,44,2,3.6666666666666665,4.0,5,0.8876253645985944,273,10,22.75,23.0,30,5.92567602587556,18.9,1.0,1.575,1.45,3.333333333333333,0.6712531624363554,10.327082097530365,0.7936152815818787,0.8605901747941971,0.8575445413589478,0.9123308658599854,0.0340035729309833
71335,1,2,2,2.0,2.0,2,,8,8,8.0,8.0,8,,1.0,1.0,1.0,1.0,1.0,,0.8913784027099609,0.8913784027099609,0.8913784027099609,0.8913784027099609,0.8913784027099609,
71339,13,38,2,2.923076923076923,3.0,5,1.0377490433255416,206,11,15.846153846153847,15.0,23,4.740712918365651,15.65,1.0,1.2038461538461538,1.0,2.0,0.3454836817549772,10.887230396270752,0.7745429277420044,0.8374792612515963,0.8393903374671936,0.8826879858970642,0.03387003066331765
71340,31,135,1,4.354838709677419,5.0,8,1.5609481540989583,733,10,23.64516129032258,23.0,42,8.750422416838989,52.35476190476191,1.1666666666666667,1.6888632872503841,1.6,4.0,0.5432470011600413,25.107624530792236,0.733494758605957,0.8099233719610399,0.788862943649292,0.9129403233528136,0.052844863119053724
71360,3,6,2,2.0,2.0,2,0.0,28,8,9.333333333333334,9.0,11,1.5275252316519468,4.0,1.0,1.3333333333333333,1.5,1.5,0.2886751345948129,2.376295030117035,0.7659326791763306,0.792098343372345,0.7707197070121765,0.8396426439285278,0.04124408194405324
71390,16,46,2,2.875,2.0,6,1.3601470508735443,232,7,14.5,10.0,33,8.438009243891594,22.716666666666665,1.0,1.4197916666666666,1.5,1.75,0.20250457242208597,12.235799431800842,0.6992126107215881,0.7647374644875526,0.7480608820915222,0.8559367656707764,0.04751396303347086
71410,1,1,1,1.0,1.0,1,,6,6,6.0,6.0,6,,3.0,3.0,3.0,3.0,3.0,,0.7893472909927368,0.7893472909927368,0.7893472909927368,0.7893472909927368,0.7893472909927368,
71420,2,8,4,4.0,4.0,4,0.0,51,25,25.5,25.5,26,0.7071067811865476,2.5,1.0,1.25,1.25,1.5,0.3535533905932738,1.7713419198989868,0.879310667514801,0.8856709599494934,0.8856709599494934,0.8920312523841858,0.00899481182180096
71430,2,3,1,1.5,1.5,2,0.7071067811865476,13,4,6.5,6.5,9,3.5355339059327378,3.5,1.5,1.75,1.75,2.0,0.3535533905932738,1.730430543422699,0.8325215578079224,0.8652152717113495,0.8652152717113495,0.8979089856147766,0.04623589360657246
80111,13,40,1,3.076923076923077,3.0,5,1.255755978254962,269,10,20.692307692307693,21.0,36,8.097166329284745,20.683333333333334,1.0,1.5910256410256411,1.4,3.0,0.698828894195012,11.319219470024109,0.8290433883666992,0.8707091900018545,0.8712788820266724,0.926590085029602,0.0256361689264035
80119,7,21,1,3.0,3.0,5,1.5275252316519468,146,6,20.857142857142858,24.0,33,10.46308704332476,13.233333333333334,1.25,1.8904761904761906,1.6666666666666667,3.0,0.7770943709586766,5.944892525672913,0.7712080478668213,0.8492703608104161,0.8454701900482178,0.9098188877105712,0.046792374866254385
80121,1,3,3,3.0,3.0,3,,19,19,19.0,19.0,19,,2.0,2.0,2.0,2.0,2.0,,0.837265133857727,0.837265133857727,0.837265133857727,0.837265133857727,0.837265133857727,
80122,1,2,2,2.0,2.0,2,,11,11,11.0,11.0,11,,1.5,1.5,1.5,1.5,1.5,,0.8797910809516907,0.8797910809516907,0.8797910809516907,0.8797910809516907,0.8797910809516907,
80131,1,3,3,3.0,3.0,3,,13,13,13.0,13.0,13,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,,0.8794246912002563,0.8794246912002563,0.8794246912002563,0.8794246912002563,0.8794246912002563,
80132,2,3,1,1.5,1.5,2,0.7071067811865476,20,10,10.0,10.0,10,0.0,4.0,1.0,2.0,2.0,3.0,1.4142135623730951,1.664692223072052,0.8022318482398987,0.832346111536026,0.832346111536026,0.8624603748321533,0.04258799957425756
80211,7,20,2,2.857142857142857,3.0,5,1.0690449676496976,131,11,18.714285714285715,17.0,31,7.064330251677219,11.666666666666666,1.0,1.6666666666666665,2.0,2.333333333333333,0.5443310539518172,5.879107475280762,0.7358829975128174,0.8398724964686802,0.8584729433059692,0.8986896276473999,0.0579091219351822
80212,28,75,1,2.6785714285714284,2.0,7,1.1880133254200733,512,11,18.285714285714285,14.5,36,6.649183424424402,51.36904761904762,1.0,1.834608843537415,1.6666666666666667,5.0,0.7870115105396288,24.000886142253876,0.7540366649627686,0.8571745050804955,0.8687805533409119,0.922443151473999,0.038985508097002866
80221,2,2,1,1.0,1.0,1,0.0,13,6,6.5,6.5,7,0.7071067811865476,3.0,1.0,1.5,1.5,2.0,0.7071067811865476,1.6816793084144592,0.7986119389533997,0.8408396542072296,0.8408396542072296,0.8830673694610596,0.059719007619995546
80222,2,10,1,5.0,5.0,9,5.656854249492381,47,8,23.5,23.5,39,21.920310216782973,3.5555555555555554,1.5555555555555556,1.7777777777777777,1.7777777777777777,2.0,0.3142696805273545,1.7266079187393188,0.8517399430274963,0.8633039593696594,0.8633039593696594,0.8748679757118225,0.016353988746591146
80232,7,22,1,3.142857142857143,2.0,10,3.132015933791495,130,6,18.571428571428573,15.0,42,12.554642472768693,10.633333333333333,1.0,1.519047619047619,1.3333333333333333,2.0,0.468194776996016,5.723867416381836,0.7349840402603149,0.8176953451974052,0.8063445091247559,0.891137957572937,0.05826814379545135
80242,1,4,4,4.0,4.0,4,,26,26,26.0,26.0,26,,1.5,1.5,1.5,1.5,1.5,,0.8334298729896545,0.8334298729896545,0.8334298729896545,0.8334298729896545,0.8334298729896545,
80251,2,4,2,2.0,2.0,2,0.0,23,11,11.5,11.5,12,0.7071067811865476,3.0,1.5,1.5,1.5,1.5,0.0,1.5690473318099976,0.7825034260749817,0.7845236659049988,0.7845236659049988,0.7865439057350159,0.002857050566856485
80252,4,6,1,1.5,1.5,2,0.5773502691896257,50,8,12.5,12.5,17,4.654746681256314,10.5,2.0,2.625,2.75,3.0,0.47871355387816905,3.245678961277008,0.7460168600082397,0.811419740319252,0.8207621872425079,0.8581377267837524,0.047028446545337575
80262,3,16,2,5.333333333333333,4.0,10,4.163331998932265,74,14,24.666666666666668,23.0,37,11.590225767142474,5.05,1.3,1.6833333333333333,1.75,2.0,0.3547299442298793,2.6733242869377136,0.873182475566864,0.8911080956459045,0.8977012038230896,0.90244060754776,0.015703865076150222
80280,3,12,2,4.0,4.0,6,2.0,87,24,29.0,27.0,36,6.244997998398398,7.666666666666667,1.5,2.555555555555556,1.6666666666666667,4.5,1.6859989894992797,2.5847537517547607,0.8284652233123779,0.8615845839182535,0.8686245679855347,0.8876639604568481,0.0302207486939966
80290,7,18,2,2.5714285714285716,2.0,5,1.1338934190276817,106,10,15.142857142857142,14.0,22,3.7606990231680526,11.033333333333333,1.0,1.5761904761904761,1.3333333333333333,2.5,0.6553806600166117,5.724729418754578,0.7556893825531006,0.8178184883935111,0.8201746940612793,0.8612838983535767,0.035955846211971655
80310,1,4,4,4.0,4.0,4,,23,23,23.0,23.0,23,,1.0,1.0,1.0,1.0,1.0,,0.905444860458374,0.905444860458374,0.905444860458374,0.905444860458374,0.905444860458374,
80390,2,5,1,2.5,2.5,4,2.1213203435596424,34,10,17.0,17.0,24,9.899494936611665,6.25,2.25,3.125,3.125,4.0,1.2374368670764582,1.6380629539489746,0.7955710887908936,0.8190314769744873,0.8190314769744873,0.842491865158081,0.033177999147775784
80410,56,162,1,2.892857142857143,3.0,6,1.3575187449376687,1015,5,18.125,18.0,35,8.466108905512614,120.21666666666667,1.0,2.1467261904761905,1.775,8.0,1.3565755298211997,45.342016100883484,0.7635457515716553,0.8096788589443479,0.8053350448608398,0.9053051471710204,0.03269253720831581
80420,3,5,1,1.6666666666666667,2.0,2,0.5773502691896257,26,7,8.666666666666666,9.0,10,1.5275252316519468,7.0,1.5,2.3333333333333335,1.5,4.0,1.4433756729740645,2.456380844116211,0.7449876070022583,0.8187936147054037,0.8078370094299316,0.903556227684021,0.07985009245831254
80430,4,10,1,2.5,2.0,5,1.7320508075688772,72,10,18.0,15.5,31,9.055385138137417,9.1,1.5,2.275,2.3,3.0,0.8381527307120105,3.37554132938385,0.8020337820053101,0.8438853323459625,0.8475347459316254,0.8784380555152893,0.031476872281291146
80440,1,4,4,4.0,4.0,4,,27,27,27.0,27.0,27,,1.75,1.75,1.75,1.75,1.75,,0.8847719430923462,0.8847719430923462,0.8847719430923462,0.8847719430923462,0.8847719430923462,
80450,8,21,1,2.625,2.0,5,1.302470180629319,126,7,15.75,13.0,28,7.343607521414215,11.7,1.0,1.4625,1.5,2.2,0.459619407771256,6.73123300075531,0.7848497629165649,0.8414041250944138,0.8515660464763641,0.8794976472854614,0.03450377634007391
80510,3,5,1,1.6666666666666667,2.0,2,0.5773502691896257,31,7,10.333333333333334,11.0,13,3.055050463303893,6.0,1.5,2.0,2.0,2.5,0.5,2.6355116963386536,0.8676114082336426,0.8785038987795512,0.8693305253982544,0.8985697627067566,0.01739879341550036
80521,5,8,1,1.6,1.0,3,0.8944271909999159,65,9,13.0,10.0,23,5.958187643906492,12.166666666666668,1.6666666666666667,2.4333333333333336,2.5,3.0,0.5962847939999438,4.084505617618561,0.7979133129119873,0.8169011235237121,0.8051220774650574,0.8519644737243652,0.023675482639054446
80529,1,2,2,2.0,2.0,2,,21,21,21.0,21.0,21,,2.5,2.5,2.5,2.5,2.5,,0.8747864365577698,0.8747864365577698,0.8747864365577698,0.8747864365577698,0.8747864365577698,
