,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator
283319,14,55,1,3.9285714285714284,3.0,9,2.234839031005476,332,7,23.714285714285715,21.0,55,14.084517257386793,28.50873015873016,1.0,2.0363378684807256,1.7638888888888888,3.5,0.7449683389861423
283321,6,35,2,5.833333333333333,6.5,9,2.7868739954771304,259,18,43.166666666666664,48.0,55,13.87683921743949,13.672619047619047,1.5,2.2787698412698414,2.0833333333333335,3.6666666666666665,0.8453924797526727
283322,17,73,2,4.294117647058823,4.0,8,1.7594283831102977,509,13,29.941176470588236,29.0,47,9.614251064404952,31.666666666666668,1.0,1.8627450980392157,1.75,2.6,0.4720496608969665
283324,2,6,2,3.0,3.0,4,1.4142135623730951,49,16,24.5,24.5,33,12.020815280171307,3.5,1.5,1.75,1.75,2.0,0.3535533905932738
283325,13,64,2,4.923076923076923,5.0,8,1.9774368283857795,442,15,34.0,33.0,75,16.20185174601965,28.561904761904763,1.5,2.1970695970695973,1.8571428571428572,4.666666666666667,0.8815946574624208
283327,1,2,2,2.0,2.0,2,,15,15,15.0,15.0,15,,2.0,2.0,2.0,2.0,2.0,
283329,41,189,1,4.609756097560975,4.0,11,2.3116882227117888,1349,9,32.90243902439025,30.0,71,15.572098249832584,101.0765873015873,1.0,2.4652826171118853,2.0,6.0,1.0630425012320974
283330,8,43,3,5.375,4.0,10,2.9246489410818914,267,14,33.375,27.5,72,20.25506991207034,15.216666666666667,1.25,1.9020833333333333,1.65,3.25,0.7237160223128828
283410,1,4,4,4.0,4.0,4,,26,26,26.0,26.0,26,,2.5,2.5,2.5,2.5,2.5,
283421,4,10,2,2.5,2.5,3,0.5773502691896257,93,17,23.25,22.0,32,6.499999999999999,7.666666666666667,1.0,1.9166666666666667,1.3333333333333335,4.0,1.4240006242195884
283429,10,34,2,3.4,3.5,4,0.6992058987801011,203,16,20.3,20.5,26,2.8303906287138365,17.25,1.25,1.725,1.5833333333333335,2.6666666666666665,0.4763706669660496
283510,3,6,2,2.0,2.0,2,0.0,56,11,18.666666666666668,22.0,23,6.658328118479393,9.0,3.0,3.0,3.0,3.0,0.0
283522,11,77,3,7.0,5.0,15,4.538722287164087,701,17,63.72727272727273,42.0,149,47.17857757306998,28.19047619047619,1.25,2.5627705627705626,2.8,3.5,0.7166059717434711
283524,12,58,1,4.833333333333333,4.5,9,2.691175253012007,470,9,39.166666666666664,37.5,71,20.586108879238903,24.041666666666668,1.0,2.0034722222222223,2.0,3.5,0.7858063468192632
283525,20,114,2,5.7,5.5,10,2.515216847405743,905,19,45.25,44.0,74,15.903905511738799,49.56388888888889,1.25,2.4781944444444446,2.333333333333333,5.4,1.0173815413193243
283526,11,67,3,6.090909090909091,6.0,11,2.165850662190053,556,28,50.54545454545455,48.0,80,15.507183086322522,27.137878787878787,1.25,2.4670798898071626,2.4545454545454546,3.7142857142857144,0.7735943239314883
283529,15,61,1,4.066666666666666,4.0,7,1.709915063331955,456,10,30.4,30.0,53,10.76900313731167,33.26428571428571,1.0,2.2176190476190474,2.0,3.5,0.7286041075771063
283531,10,23,2,2.3,2.0,3,0.48304589153964794,196,11,19.6,22.0,24,4.550946177566937,25.666666666666668,1.3333333333333333,2.566666666666667,2.75,4.0,0.8791129086601103
283539,13,43,1,3.3076923076923075,4.0,5,1.109400392450458,335,8,25.76923076923077,29.0,36,10.11726120839896,31.2,2.0,2.4,2.2,3.0,0.44111600892886815
283620,37,203,1,5.486486486486487,5.0,11,2.2684015618152014,1191,6,32.189189189189186,30.0,57,14.448832782227388,57.98084415584415,1.0,1.567049842049842,1.625,2.5714285714285716,0.4646337230901377
283630,27,110,2,4.074074074074074,4.0,7,1.6390880655442788,837,14,31.0,30.0,52,10.403401810502622,58.67857142857143,1.2857142857142858,2.1732804232804233,2.0,4.0,0.7233118147758042
283640,1,11,11,11.0,11.0,11,,66,66,66.0,66.0,66,,2.090909090909091,2.090909090909091,2.090909090909091,2.090909090909091,2.090909090909091,
283650,79,280,1,3.5443037974683542,3.0,10,1.4570559389014408,2001,8,25.329113924050635,25.0,61,9.41319521079843,157.23888888888888,1.0,1.990365682137834,2.0,4.0,0.6415266425461358
283699,11,51,2,4.636363636363637,4.0,8,2.766684921443975,341,8,31.0,22.0,72,18.88385553852814,18.958333333333332,1.0,1.7234848484848484,1.5,2.5,0.5612711043027715
283711,36,173,1,4.805555555555555,4.5,11,2.3277143227324886,1103,7,30.63888888888889,28.5,59,13.329136244178505,78.1751443001443,1.3636363636363635,2.1715317861151195,2.0,3.3333333333333335,0.5414538258064606
283719,1,3,3,3.0,3.0,3,,21,21,21.0,21.0,21,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,
283720,3,15,3,5.0,3.0,9,3.4641016151377544,106,22,35.333333333333336,31.0,53,15.947831618540915,8.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,3.3333333333333335,0.5773502691896257
283911,6,14,2,2.3333333333333335,2.0,3,0.5163977794943222,130,15,21.666666666666668,21.0,32,5.680375574437544,15.166666666666666,2.0,2.5277777777777777,2.583333333333333,3.0,0.4523600663516062
283919,8,32,3,4.0,3.5,6,1.1952286093343936,210,13,26.25,22.5,41,9.837973078114937,13.85,1.0,1.73125,1.7083333333333335,2.5,0.404972809198934
283990,14,58,1,4.142857142857143,4.0,10,2.9314512776791286,372,7,26.571428571428573,17.5,59,19.555500055421298,33.03333333333333,1.2,2.3595238095238096,2.0,5.0,1.0121001750551988
284011,6,30,1,5.0,3.5,14,4.732863826479693,171,5,28.5,22.5,79,25.781776509775273,17.11904761904762,1.8333333333333333,2.8531746031746033,2.642857142857143,4.0,0.9738551237043581
284019,5,14,2,2.8,3.0,4,0.8366600265340756,119,13,23.8,24.0,33,8.87130204648675,14.75,2.0,2.95,3.3333333333333335,3.6666666666666665,0.7673909622147559
284020,5,13,2,2.6,2.0,4,0.8944271909999159,98,8,19.6,15.0,36,12.300406497347964,17.833333333333332,2.0,3.5666666666666664,3.5,6.333333333333333,1.7857460314638498
284030,1,4,4,4.0,4.0,4,,35,35,35.0,35.0,35,,2.0,2.0,2.0,2.0,2.0,
284130,1,2,2,2.0,2.0,2,,20,20,20.0,20.0,20,,2.0,2.0,2.0,2.0,2.0,
284150,8,38,2,4.75,4.5,9,2.1213203435596424,270,15,33.75,35.5,52,13.812520200373076,17.416666666666668,1.5,2.1770833333333335,2.0,3.0,0.46384670942162537
284161,3,7,2,2.3333333333333335,2.0,3,0.5773502691896258,75,22,25.0,22.0,31,5.196152422706632,7.0,2.0,2.3333333333333335,2.5,2.5,0.28867513459481287
284170,4,18,2,4.5,3.5,9,3.1091263510296048,137,21,34.25,31.0,54,15.435349040433131,11.944444444444445,2.111111111111111,2.986111111111111,2.916666666666667,4.0,0.9099077418977333
284180,1,2,2,2.0,2.0,2,,15,15,15.0,15.0,15,,2.0,2.0,2.0,2.0,2.0,
284210,7,19,2,2.7142857142857144,2.0,6,1.4960264830861913,144,10,20.571428571428573,16.0,53,14.976171549689,14.833333333333334,1.5,2.119047619047619,2.0,2.5,0.3563483225498993
284290,7,52,2,7.428571428571429,6.0,23,7.184639700016112,359,16,51.285714285714285,45.0,136,40.10699974532412,15.544927536231883,1.4782608695652173,2.2207039337474117,2.2857142857142856,2.7142857142857144,0.4001780120765891
284310,2,18,6,9.0,9.0,12,4.242640687119285,118,40,59.0,59.0,78,26.870057685088806,3.666666666666667,1.6666666666666667,1.8333333333333335,1.8333333333333335,2.0,0.23570226039551587
284321,8,26,2,3.25,2.5,8,2.052872551885702,160,14,20.0,15.5,38,9.273618495495704,10.708333333333332,1.0,1.3385416666666665,1.2291666666666665,2.25,0.4263386364575793
284329,1,1,1,1.0,1.0,1,,6,6,6.0,6.0,6,,1.0,1.0,1.0,1.0,1.0,
284410,1,9,9,9.0,9.0,9,,50,50,50.0,50.0,50,,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,
284440,37,170,1,4.594594594594595,4.0,21,3.148716312152369,1220,7,32.972972972972975,30.0,133,19.23897445650724,99.375,1.0,2.685810810810811,2.5,9.0,1.4998501431184237
284690,2,8,4,4.0,4.0,4,0.0,59,25,29.5,29.5,34,6.363961030678928,4.0,1.75,2.0,2.0,2.25,0.3535533905932738
284700,29,162,2,5.586206896551724,4.0,18,3.620548906483166,1010,17,34.827586206896555,32.0,98,19.280021053480727,52.91388888888889,1.2,1.824616858237548,1.75,3.0,0.41142754790743563
284910,11,52,2,4.7272727272727275,4.0,11,2.866737137963964,361,15,32.81818181818182,30.0,71,16.684233166784633,26.2012987012987,1.75,2.381936245572609,2.0,4.5,0.8079867190847823
284920,3,21,7,7.0,7.0,7,0.0,117,38,39.0,39.0,40,1.0,6.0,1.7142857142857142,2.0,2.142857142857143,2.142857142857143,0.24743582965269675
285000,7,36,3,5.142857142857143,5.0,9,2.3401261667248794,220,21,31.428571428571427,28.0,47,9.641181512261916,15.252380952380953,1.2857142857142858,2.1789115646258503,2.3333333333333335,2.8333333333333335,0.5706599138588502
285210,1,6,6,6.0,6.0,6,,40,40,40.0,40.0,40,,1.5,1.5,1.5,1.5,1.5,
285310,1,6,6,6.0,6.0,6,,24,24,24.0,24.0,24,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,
285390,12,52,2,4.333333333333333,3.5,13,2.9644356609443876,339,13,28.25,24.0,75,17.115251040572502,23.325641025641026,1.0,1.9438034188034188,1.6794871794871795,4.0,0.9626667557825092
290110,10,43,1,4.3,5.0,7,1.828782229912694,328,10,32.8,39.5,45,13.505554412907305,33.30952380952381,1.0,3.330952380952381,3.6,5.0,1.199406189687598
290121,1,2,2,2.0,2.0,2,,15,15,15.0,15.0,15,,2.0,2.0,2.0,2.0,2.0,
290129,8,15,1,1.875,1.5,4,1.1259916264596033,110,8,13.75,11.0,32,8.224527776283399,27.666666666666668,1.5,3.4583333333333335,3.5,6.0,1.949257082737722
290211,17,92,1,5.411764705882353,6.0,10,2.4509901960588234,605,11,35.588235294117645,38.0,70,17.33154213972826,33.66904761904762,1.0,1.980532212885154,1.75,5.0,0.9892929614420375
290219,2,8,3,4.0,4.0,5,1.4142135623730951,75,12,37.5,37.5,63,36.062445840513924,5.866666666666667,1.6666666666666667,2.9333333333333336,2.9333333333333336,4.2,1.7913371790059203
290230,6,22,1,3.6666666666666665,4.0,6,1.96638416050035,121,6,20.166666666666668,24.5,28,9.32559202767667,17.4,2.3333333333333335,2.9,2.7333333333333334,4.0,0.5823324747179321
290241,2,6,2,3.0,3.0,4,1.4142135623730951,41,14,20.5,20.5,27,9.192388155425117,5.5,2.5,2.75,2.75,3.0,0.3535533905932738
290242,1,1,1,1.0,1.0,1,,6,6,6.0,6.0,6,,3.0,3.0,3.0,3.0,3.0,
290244,5,9,1,1.8,2.0,2,0.4472135954999579,72,5,14.4,12.0,27,8.44393273303382,15.5,2.0,3.1,2.0,5.5,1.5968719422671311
290250,1,2,2,2.0,2.0,2,,15,15,15.0,15.0,15,,2.5,2.5,2.5,2.5,2.5,
290290,2,7,3,3.5,3.5,4,0.7071067811865476,38,17,19.0,19.0,21,2.8284271247461903,4.0,2.0,2.0,2.0,2.0,0.0
290312,8,27,1,3.375,2.5,6,1.9955307206712847,211,9,26.375,27.0,46,14.510464204448162,17.866666666666667,1.0,2.2333333333333334,2.1,3.6666666666666665,0.9079892314584158
290313,4,17,2,4.25,3.5,8,2.8722813232690143,141,14,35.25,29.5,68,23.02715787933891,15.825,2.125,3.95625,3.6,6.5,1.861716837581197
290319,3,7,1,2.3333333333333335,3.0,3,1.1547005383792515,58,12,19.333333333333332,17.0,29,8.736894948054106,9.0,1.6666666666666667,3.0,2.3333333333333335,5.0,1.7638342073763937
290321,1,7,7,7.0,7.0,7,,39,39,39.0,39.0,39,,2.0,2.0,2.0,2.0,2.0,
290322,6,21,1,3.5,4.0,6,2.16794833886788,114,7,19.0,20.0,33,10.430723848324238,12.6,1.8,2.1,2.0,3.0,0.4516635916254486
290323,5,13,1,2.6,2.0,5,1.51657508881031,95,11,19.0,17.0,25,6.0,16.033333333333335,1.2,3.206666666666667,3.3333333333333335,5.0,1.4480638414410083
290329,1,3,3,3.0,3.0,3,,24,24,24.0,24.0,24,,3.0,3.0,3.0,3.0,3.0,
290339,13,85,1,6.538461538461538,6.0,17,4.7013364166547476,522,5,40.15384615384615,38.0,100,27.999542120798314,28.773389355742296,1.2352941176470589,2.2133376427494076,1.8333333333333333,5.0,1.1330106643397186
290371,10,54,4,5.4,5.5,6,0.699205898780101,413,20,41.3,44.0,56,10.424863441684874,30.55,1.25,3.055,2.916666666666667,5.2,1.2163507961354156
290381,2,3,1,1.5,1.5,2,0.7071067811865476,16,6,8.0,8.0,10,2.8284271247461903,5.0,2.0,2.5,2.5,3.0,0.7071067811865476
290382,1,6,6,6.0,6.0,6,,34,34,34.0,34.0,34,,3.0,3.0,3.0,3.0,3.0,
290391,1,5,5,5.0,5.0,5,,32,32,32.0,32.0,32,,3.2,3.2,3.2,3.2,3.2,
290392,1,2,2,2.0,2.0,2,,7,7,7.0,7.0,7,,2.5,2.5,2.5,2.5,2.5,
290399,3,7,1,2.3333333333333335,1.0,5,2.3094010767585034,48,7,16.0,17.0,24,8.54400374531753,13.8,1.8,4.6000000000000005,6.0,6.0,2.4248711305964283
290410,4,18,2,4.5,3.0,10,3.696845502136472,148,12,37.0,32.5,71,26.369173922088144,12.0,1.5,3.0,2.416666666666667,5.666666666666667,1.8308063392537868
290420,1,2,2,2.0,2.0,2,,23,23,23.0,23.0,23,,6.5,6.5,6.5,6.5,6.5,
290491,1,4,4,4.0,4.0,4,,39,39,39.0,39.0,39,,1.5,1.5,1.5,1.5,1.5,
290499,3,11,2,3.6666666666666665,2.0,7,2.8867513459481287,74,11,24.666666666666668,12.0,51,22.810816147900834,4.5,1.0,1.5,1.0,2.5,0.8660254037844386
290511,23,77,1,3.347826086956522,3.0,6,1.555304578536246,516,8,22.434782608695652,20.0,39,8.989013935994425,55.0,1.0,2.391304347826087,2.5,3.5,0.6734666378173192
290512,28,106,1,3.7857142857142856,3.0,9,1.9313618848260237,663,7,23.678571428571427,22.0,60,11.791565006011936,61.029761904761905,1.1666666666666667,2.1796343537414966,1.9375,5.0,0.9627518086757977
290513,8,15,1,1.875,2.0,3,0.8345229603962803,104,7,13.0,11.5,28,6.969320524371696,24.0,1.6666666666666667,3.0,2.5,5.0,1.284832148879242
290514,9,26,1,2.888888888888889,2.0,7,1.7638342073763937,166,10,18.444444444444443,15.0,30,7.650344945019001,25.0,2.0,2.7777777777777777,2.5,4.5,0.9090593428863095
290516,1,2,2,2.0,2.0,2,,13,13,13.0,13.0,13,,3.0,3.0,3.0,3.0,3.0,
290517,3,9,3,3.0,3.0,3,0.0,61,20,20.333333333333332,20.0,21,0.5773502691896255,6.333333333333334,2.0,2.111111111111111,2.0,2.3333333333333335,0.19245008972987546
290519,6,18,1,3.0,2.5,6,2.0976176963403033,102,8,17.0,14.5,29,9.797958971132712,11.966666666666667,1.0,1.9944444444444445,1.9166666666666665,3.0,0.7889280115494742
290529,2,3,1,1.5,1.5,2,0.7071067811865476,19,8,9.5,9.5,11,2.1213203435596424,4.0,2.0,2.0,2.0,2.0,0.0
290531,8,24,2,3.0,3.0,4,0.9258200997725514,144,9,18.0,20.0,26,5.529143565818179,19.5,1.5,2.4375,2.25,4.5,0.9498851225446927
290532,9,33,1,3.6666666666666665,3.0,9,2.23606797749979,245,9,27.22222222222222,23.0,56,13.348949188773043,24.36111111111111,1.7777777777777777,2.70679012345679,2.5,4.333333333333333,0.8336933378758976
290539,7,28,3,4.0,4.0,6,1.1547005383792515,202,19,28.857142857142858,23.0,43,9.889869756954527,17.15,2.0,2.4499999999999997,2.4,3.0,0.3787161548256503
290544,11,50,2,4.545454545454546,4.0,9,2.1616492020508953,325,12,29.545454545454547,35.0,47,13.589434398558584,29.69761904761905,1.75,2.69978354978355,2.6,5.5,1.0248269886314956
290545,49,160,1,3.2653061224489797,3.0,7,1.5649215928719031,1099,8,22.428571428571427,19.0,53,10.758717395675006,153.21190476190475,1.0,3.1267735665694847,3.0,5.666666666666667,0.8347938633386212
290549,3,9,2,3.0,3.0,4,1.0,64,16,21.333333333333332,22.0,26,5.033222956847166,8.75,1.75,2.9166666666666665,3.0,4.0,1.1273124382057236
290611,7,35,1,5.0,4.0,13,3.9157800414902435,227,8,32.42857142857143,29.0,87,25.618073976895968,17.26282051282051,1.5,2.466117216117216,2.25,4.0,0.8773758818531934
290612,1,4,4,4.0,4.0,4,,58,58,58.0,58.0,58,,6.0,6.0,6.0,6.0,6.0,
290613,1,2,2,2.0,2.0,2,,19,19,19.0,19.0,19,,1.0,1.0,1.0,1.0,1.0,
290619,2,3,1,1.5,1.5,2,0.7071067811865476,19,9,9.5,9.5,10,0.7071067811865476,5.5,2.5,2.75,2.75,3.0,0.3535533905932738
290621,1,1,1,1.0,1.0,1,,17,17,17.0,17.0,17,,7.0,7.0,7.0,7.0,7.0,
290629,2,10,3,5.0,5.0,7,2.8284271247461903,66,21,33.0,33.0,45,16.97056274847714,4.761904761904762,2.3333333333333335,2.380952380952381,2.380952380952381,2.4285714285714284,0.06734350297014714
290711,6,26,2,4.333333333333333,5.0,6,1.505545305418162,173,12,28.833333333333332,31.5,40,11.052903087726168,15.100000000000001,1.6,2.516666666666667,2.45,4.0,0.8158839786799754
290712,1,5,5,5.0,5.0,5,,35,35,35.0,35.0,35,,2.8,2.8,2.8,2.8,2.8,
290713,3,10,2,3.3333333333333335,2.0,6,2.3094010767585034,57,12,19.0,12.0,33,12.12435565298214,7.5,2.5,2.5,2.5,2.5,0.0
290715,2,7,3,3.5,3.5,4,0.7071067811865476,43,18,21.5,21.5,25,4.949747468305833,4.083333333333334,1.75,2.041666666666667,2.041666666666667,2.3333333333333335,0.412478955692153
290719,7,18,2,2.5714285714285716,3.0,3,0.5345224838248487,154,14,22.0,20.0,38,8.18535277187245,22.0,1.6666666666666667,3.142857142857143,2.5,6.666666666666667,1.8115590058692628
290721,2,10,3,5.0,5.0,7,2.8284271247461903,58,24,29.0,29.0,34,7.0710678118654755,3.238095238095238,1.5714285714285714,1.619047619047619,1.619047619047619,1.6666666666666667,0.06734350297014746
290722,1,1,1,1.0,1.0,1,,12,12,12.0,12.0,12,,3.0,3.0,3.0,3.0,3.0,
290723,1,2,2,2.0,2.0,2,,11,11,11.0,11.0,11,,2.5,2.5,2.5,2.5,2.5,
290729,2,7,2,3.5,3.5,5,2.1213203435596424,43,8,21.5,21.5,35,19.091883092036785,4.5,1.5,2.25,2.25,3.0,1.0606601717798212
290819,3,7,2,2.3333333333333335,2.0,3,0.5773502691896257,62,17,20.666666666666668,22.0,23,3.214550253664318,14.166666666666666,3.6666666666666665,4.722222222222222,4.5,6.0,1.1824331474329313
290899,1,1,1,1.0,1.0,1,,13,13,13.0,13.0,13,,7.0,7.0,7.0,7.0,7.0,
290911,1,10,10,10.0,10.0,10,,53,53,53.0,53.0,53,,1.5,1.5,1.5,1.5,1.5,
290919,1,2,2,2.0,2.0,2,,14,14,14.0,14.0,14,,3.0,3.0,3.0,3.0,3.0,
290930,1,2,2,2.0,2.0,2,,20,20,20.0,20.0,20,,3.0,3.0,3.0,3.0,3.0,
290941,3,7,2,2.3333333333333335,2.0,3,0.5773502691896258,30,8,10.0,9.0,13,2.6457513110645907,6.0,2.0,2.0,2.0,2.0,0.0
290943,13,45,2,3.4615384615384617,3.0,8,1.9414506867883021,275,10,21.153846153846153,21.0,40,8.942838418218177,33.148809523809526,1.8571428571428572,2.549908424908425,2.5,4.5,0.7876716932323732
290944,8,35,2,4.375,3.5,8,2.326094212561969,232,15,29.0,22.5,54,15.982132881082281,17.583333333333332,1.75,2.1979166666666665,2.0,3.0,0.39825387731150935
290949,11,36,1,3.272727272727273,3.0,9,2.1489955370316194,222,3,20.181818181818183,16.0,43,11.043714790034935,24.694444444444443,1.0,2.244949494949495,2.111111111111111,3.5,0.7089396296080026
290950,1,3,3,3.0,3.0,3,,19,19,19.0,19.0,19,,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,
290960,5,15,1,3.0,3.0,6,1.8708286933869707,92,5,18.4,16.0,40,13.31540461270329,14.5,2.0,2.9,2.5,5.0,1.1995369476964388
291010,1,2,2,2.0,2.0,2,,14,14,14.0,14.0,14,,2.0,2.0,2.0,2.0,2.0,
291030,1,1,1,1.0,1.0,1,,15,15,15.0,15.0,15,,6.0,6.0,6.0,6.0,6.0,
291090,1,3,3,3.0,3.0,3,,23,23,23.0,23.0,23,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,
291100,1,13,13,13.0,13.0,13,,88,88,88.0,88.0,88,,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,
291211,13,50,1,3.8461538461538463,2.0,10,3.3873823188944843,365,12,28.076923076923077,16.0,64,18.905297046337473,38.63333333333333,1.7,2.971794871794872,2.5,7.0,1.5348932978866758
291212,1,2,2,2.0,2.0,2,,21,21,21.0,21.0,21,,3.5,3.5,3.5,3.5,3.5,
291219,3,7,1,2.3333333333333335,2.0,4,1.5275252316519468,43,6,14.333333333333334,18.0,19,7.234178138070234,9.25,2.25,3.0833333333333335,3.0,4.0,0.8779711460710616
291221,2,6,2,3.0,3.0,4,1.4142135623730951,34,13,17.0,17.0,21,5.656854249492381,4.25,1.75,2.125,2.125,2.5,0.5303300858899106
291229,4,7,1,1.75,1.5,3,0.9574271077563381,66,14,16.5,14.5,23,4.358898943540674,17.333333333333336,3.0,4.333333333333334,4.166666666666667,6.0,1.4142135623730951
291241,2,3,1,1.5,1.5,2,0.7071067811865476,51,8,25.5,25.5,43,24.748737341529164,13.0,3.0,6.5,6.5,10.0,4.949747468305833
291250,1,2,2,2.0,2.0,2,,22,22,22.0,22.0,22,,3.5,3.5,3.5,3.5,3.5,
291260,6,12,1,2.0,1.5,4,1.2649110640673518,130,16,21.666666666666668,19.5,35,7.501111028818776,23.916666666666668,2.6666666666666665,3.986111111111111,4.25,5.0,1.1479651885288482
291411,15,55,1,3.6666666666666665,3.0,8,2.526054706642827,332,6,22.133333333333333,19.0,51,15.183951427490177,36.041666666666664,1.5,2.4027777777777777,2.3333333333333335,4.5,0.8350676397531895
291412,10,34,2,3.4,3.0,9,2.1186998109427604,247,13,24.7,17.5,81,20.281628249340447,23.25,1.0,2.325,2.416666666666667,4.666666666666667,1.3007891716707218
291413,9,35,2,3.888888888888889,4.0,5,0.7817359599705715,217,10,24.11111111111111,24.0,34,6.546839780467452,17.1,1.0,1.9000000000000001,1.75,2.75,0.6393355926272211
291419,4,20,3,5.0,4.5,8,2.160246899469287,116,13,29.0,20.5,62,22.73030282830976,7.566666666666666,1.0,1.8916666666666666,2.033333333333333,2.5,0.7009913614937697
291422,1,1,1,1.0,1.0,1,,13,13,13.0,13.0,13,,6.0,6.0,6.0,6.0,6.0,
291429,5,27,4,5.4,5.0,7,1.51657508881031,187,31,37.4,36.0,46,6.107372593840989,10.07857142857143,1.2857142857142858,2.015714285714286,2.142857142857143,2.75,0.6522801451486179
291439,5,22,1,4.4,5.0,7,2.7928480087537886,137,14,27.4,32.0,33,7.987490219086343,28.214285714285715,1.8571428571428572,5.642857142857143,2.0,20.0,8.030236228004194
291440,1,1,1,1.0,1.0,1,,8,8,8.0,8.0,8,,7.0,7.0,7.0,7.0,7.0,
291450,2,7,3,3.5,3.5,4,0.7071067811865476,44,21,22.0,22.0,23,1.4142135623730951,4.583333333333334,2.25,2.291666666666667,2.291666666666667,2.3333333333333335,0.058925565098878904
291479,4,12,1,3.0,3.0,5,1.632993161855452,50,4,12.5,11.5,23,7.852812659593164,8.066666666666666,1.6666666666666667,2.0166666666666666,2.0,2.4,0.29999999999999993
291511,4,17,2,4.25,4.5,6,2.0615528128088303,82,11,20.5,20.5,30,8.962886439832502,6.0,1.3333333333333333,1.5,1.5,1.6666666666666667,0.1360827634879544
291512,4,9,2,2.25,2.0,3,0.5,64,11,16.0,16.5,20,3.9157800414902435,9.0,2.0,2.25,2.0,3.0,0.5
291521,14,57,2,4.071428571428571,4.0,9,1.9792883614022536,355,11,25.357142857142858,26.0,47,9.52411629542559,26.084920634920636,1.2,1.8632086167800455,1.8174603174603174,3.0,0.5144735980027805
291524,1,2,2,2.0,2.0,2,,16,16,16.0,16.0,16,,3.0,3.0,3.0,3.0,3.0,
291529,11,52,2,4.7272727272727275,5.0,10,2.45319828350295,354,14,32.18181818181818,28.0,80,19.260416308160018,25.291666666666668,1.25,2.2992424242424243,2.4,4.2,0.8409853227799599
291531,10,33,1,3.3,2.5,7,2.263232692902394,194,7,19.4,15.0,35,10.44775361288519,21.585714285714285,1.5714285714285714,2.1585714285714284,2.0,4.0,0.7091528095065552
291533,7,23,1,3.2857142857142856,3.0,7,2.0586634591635513,152,12,21.714285714285715,15.0,37,9.894683517160209,19.476190476190474,1.6666666666666667,2.782312925170068,3.0,4.0,0.8779903626974078
291539,25,106,1,4.24,4.0,10,2.2597935008904395,701,9,28.04,29.0,57,11.973860418984906,57.59722222222222,1.0,2.303888888888889,2.0,5.0,0.8775535930312036
291550,4,13,2,3.25,3.5,4,0.9574271077563381,111,18,27.75,27.0,39,10.812801055539063,10.25,2.0,2.5625,2.625,3.0,0.5153882032022076
291560,9,27,1,3.0,3.0,5,1.3228756555322954,224,6,24.88888888888889,22.0,57,16.936974674100185,34.233333333333334,2.0,3.803703703703704,3.2,9.333333333333334,2.332288125689999
